Zonas de movilidad;Periodo;Total
Navarra;2/9/2020;21,54
Navarra;30/8/2020;13,59
Navarra;26/8/2020;20,79
Navarra;23/8/2020;12,35
Navarra;19/8/2020;20,66
Navarra;16/8/2020;14,64
Navarra;12/8/2020;20,14
Navarra;9/8/2020;14,90
Navarra;5/8/2020;20,70
Navarra;2/8/2020;14,42
Navarra;29/7/2020;20,70
Navarra;26/7/2020;14,77
Navarra;22/7/2020;20,57
Navarra;19/7/2020;15,27
Navarra;15/7/2020;20,60
Navarra;12/7/2020;13,23
Navarra;8/7/2020;20,40
Navarra;5/7/2020;16,27
Navarra;1/7/2020;22,56
Navarra;28/6/2020;16,08
Navarra;24/6/2020;21,88
Navarra;20/6/2020;18,15
Navarra;19/6/2020;20,99
Navarra;18/6/2020;20,69
Navarra;17/6/2020;20,09
Navarra;16/6/2020;20,27
Navarra;15/6/2020;19,46
Navarra;14/6/2020;15,09
Navarra;13/6/2020;16,36
Navarra;12/6/2020;19,02
Navarra;11/6/2020;20,10
Navarra;10/6/2020;20,23
Navarra;9/6/2020;16,76
Navarra;8/6/2020;17,77
Navarra;7/6/2020;11,85
Navarra;6/6/2020;16,92
Navarra;5/6/2020;19,24
Navarra;4/6/2020;19,11
Navarra;3/6/2020;19,13
Navarra;2/6/2020;19,62
Navarra;1/6/2020;18,19
Navarra;31/5/2020;14,14
Navarra;30/5/2020;17,36
Navarra;29/5/2020;19,55
Navarra;28/5/2020;19,26
Navarra;27/5/2020;19,07
Navarra;26/5/2020;18,25
Navarra;25/5/2020;17,82
Navarra;24/5/2020;11,57
Navarra;23/5/2020;13,74
Navarra;22/5/2020;17,52
Navarra;21/5/2020;17,47
Navarra;20/5/2020;17,09
Navarra;19/5/2020;16,74
Navarra;18/5/2020;15,90
Navarra;17/5/2020;10,08
Navarra;16/5/2020;11,55
Navarra;15/5/2020;15,51
Navarra;14/5/2020;16,44
Navarra;13/5/2020;16,39
Navarra;12/5/2020;17,04
Navarra;11/5/2020;15,14
Navarra;10/5/2020;6,73
Navarra;9/5/2020;8,06
Navarra;8/5/2020;14,85
Navarra;7/5/2020;14,80
Navarra;6/5/2020;14,97
Navarra;5/5/2020;14,72
Navarra;4/5/2020;14,11
Navarra;3/5/2020;7,13
Navarra;2/5/2020;7,55
Navarra;1/5/2020;7,37
Navarra;30/4/2020;13,11
Navarra;29/4/2020;12,63
Navarra;28/4/2020;12,35
Navarra;27/4/2020;11,75
Navarra;26/4/2020;5,60
Navarra;25/4/2020;7,61
Navarra;24/4/2020;12,01
Navarra;23/4/2020;11,91
Navarra;22/4/2020;12,50
Navarra;21/4/2020;11,72
Navarra;20/4/2020;11,50
Navarra;19/4/2020;5,64
Navarra;18/4/2020;7,52
Navarra;17/4/2020;12,05
Navarra;16/4/2020;12,64
Navarra;15/4/2020;11,79
Navarra;14/4/2020;11,45
Navarra;13/4/2020;6,46
Navarra;12/4/2020;5,33
Navarra;11/4/2020;6,77
Navarra;10/4/2020;5,86
Navarra;9/4/2020;7,01
Navarra;8/4/2020;10,10
Navarra;7/4/2020;9,92
Navarra;6/4/2020;9,27
Navarra;5/4/2020;5,36
Navarra;4/4/2020;6,93
Navarra;3/4/2020;9,84
Navarra;2/4/2020;9,22
Navarra;1/4/2020;8,87
Navarra;31/3/2020;9,13
Navarra;30/3/2020;9,49
Navarra;28/3/2020;7,54
Navarra;26/3/2020;11,87
Navarra;24/3/2020;12,13
Navarra;22/3/2020;5,49
Navarra;20/3/2020;10,84
Navarra;18/3/2020;12,58
Navarra;16/3/2020;13,73
Navarra;18/11/2019;30,61
Araba/Álava;30/12/2020;19,33
Araba/Álava;27/12/2020;13,39
Araba/Álava;23/12/2020;22,97
Araba/Álava;20/12/2020;14,43
Araba/Álava;16/12/2020;24,31
Araba/Álava;13/12/2020;14,48
Araba/Álava;9/12/2020;22,02
Araba/Álava;6/12/2020;10,70
Araba/Álava;2/12/2020;23,46
Araba/Álava;29/11/2020;13,83
Araba/Álava;25/11/2020;23,39
Araba/Álava;22/11/2020;13,21
Araba/Álava;18/11/2020;24,27
Araba/Álava;15/11/2020;10,86
Araba/Álava;11/11/2020;21,04
Araba/Álava;8/11/2020;11,56
Araba/Álava;4/11/2020;24,26
Araba/Álava;1/11/2020;14,19
Araba/Álava;28/10/2020;24,20
Araba/Álava;25/10/2020;15,64
Araba/Álava;21/10/2020;24,96
Araba/Álava;18/10/2020;17,28
Araba/Álava;14/10/2020;24,38
Araba/Álava;11/10/2020;14,64
Araba/Álava;7/10/2020;24,99
Araba/Álava;4/10/2020;13,96
Araba/Álava;30/9/2020;21,87
Araba/Álava;27/9/2020;11,33
Araba/Álava;23/9/2020;25,40
Araba/Álava;20/9/2020;15,72
Araba/Álava;16/9/2020;25,32
Araba/Álava;13/9/2020;17,74
Araba/Álava;9/9/2020;24,86
Araba/Álava;6/9/2020;14,62
Araba/Álava;2/9/2020;23,14
Araba/Álava;30/8/2020;12,64
Araba/Álava;26/8/2020;19,62
Araba/Álava;23/8/2020;10,63
Araba/Álava;19/8/2020;19,02
Araba/Álava;16/8/2020;13,55
Araba/Álava;12/8/2020;18,02
Araba/Álava;9/8/2020;14,47
Araba/Álava;5/8/2020;19,41
Araba/Álava;2/8/2020;14,65
Araba/Álava;29/7/2020;23,93
Araba/Álava;26/7/2020;17,23
Araba/Álava;22/7/2020;23,76
Araba/Álava;19/7/2020;18,60
Araba/Álava;15/7/2020;24,80
Araba/Álava;12/7/2020;16,48
Araba/Álava;8/7/2020;25,04
Araba/Álava;5/7/2020;19,69
Araba/Álava;1/7/2020;25,26
Araba/Álava;28/6/2020;18,09
Araba/Álava;24/6/2020;24,55
Araba/Álava;20/6/2020;21,52
Araba/Álava;19/6/2020;23,67
Araba/Álava;18/6/2020;22,74
Araba/Álava;17/6/2020;22,21
Araba/Álava;16/6/2020;22,58
Araba/Álava;15/6/2020;21,46
Araba/Álava;14/6/2020;17,86
Araba/Álava;13/6/2020;19,06
Araba/Álava;12/6/2020;21,13
Araba/Álava;11/6/2020;22,13
Araba/Álava;10/6/2020;22,52
Araba/Álava;9/6/2020;19,61
Araba/Álava;8/6/2020;19,51
Araba/Álava;7/6/2020;12,40
Araba/Álava;6/6/2020;18,85
Araba/Álava;5/6/2020;21,89
Araba/Álava;4/6/2020;20,86
Araba/Álava;3/6/2020;21,17
Araba/Álava;2/6/2020;21,95
Araba/Álava;1/6/2020;20,02
Araba/Álava;31/5/2020;15,88
Araba/Álava;30/5/2020;20,07
Araba/Álava;29/5/2020;22,06
Araba/Álava;28/5/2020;22,06
Araba/Álava;27/5/2020;21,61
Araba/Álava;26/5/2020;20,41
Araba/Álava;25/5/2020;19,44
Araba/Álava;24/5/2020;12,19
Araba/Álava;23/5/2020;13,89
Araba/Álava;22/5/2020;19,57
Araba/Álava;21/5/2020;19,47
Araba/Álava;20/5/2020;19,43
Araba/Álava;19/5/2020;19,41
Araba/Álava;18/5/2020;17,96
Araba/Álava;17/5/2020;9,94
Araba/Álava;16/5/2020;11,67
Araba/Álava;15/5/2020;17,21
Araba/Álava;14/5/2020;18,18
Araba/Álava;13/5/2020;18,19
Araba/Álava;12/5/2020;18,41
Araba/Álava;11/5/2020;16,83
Araba/Álava;10/5/2020;8,18
Araba/Álava;9/5/2020;8,01
Araba/Álava;8/5/2020;16,82
Araba/Álava;7/5/2020;16,71
Araba/Álava;6/5/2020;16,80
Araba/Álava;5/5/2020;16,61
Araba/Álava;4/5/2020;16,00
Araba/Álava;3/5/2020;8,70
Araba/Álava;2/5/2020;8,82
Araba/Álava;1/5/2020;7,88
Araba/Álava;30/4/2020;14,04
Araba/Álava;29/4/2020;13,47
Araba/Álava;28/4/2020;9,24
Araba/Álava;27/4/2020;12,14
Araba/Álava;26/4/2020;6,57
Araba/Álava;25/4/2020;8,54
Araba/Álava;24/4/2020;13,56
Araba/Álava;23/4/2020;13,23
Araba/Álava;22/4/2020;13,57
Araba/Álava;21/4/2020;13,08
Araba/Álava;20/4/2020;12,60
Araba/Álava;19/4/2020;6,30
Araba/Álava;18/4/2020;8,45
Araba/Álava;17/4/2020;12,99
Araba/Álava;16/4/2020;13,72
Araba/Álava;15/4/2020;12,97
Araba/Álava;14/4/2020;12,72
Araba/Álava;13/4/2020;7,06
Araba/Álava;12/4/2020;6,40
Araba/Álava;11/4/2020;7,71
Araba/Álava;10/4/2020;6,62
Araba/Álava;9/4/2020;7,49
Araba/Álava;8/4/2020;11,04
Araba/Álava;7/4/2020;11,03
Araba/Álava;6/4/2020;10,07
Araba/Álava;5/4/2020;6,35
Araba/Álava;4/4/2020;7,83
Araba/Álava;3/4/2020;10,78
Araba/Álava;2/4/2020;10,11
Araba/Álava;1/4/2020;9,71
Araba/Álava;31/3/2020;9,91
Araba/Álava;30/3/2020;10,39
Araba/Álava;28/3/2020;8,42
Araba/Álava;26/3/2020;13,06
Araba/Álava;24/3/2020;13,32
Araba/Álava;22/3/2020;6,46
Araba/Álava;20/3/2020;11,93
Araba/Álava;18/3/2020;14,52
Araba/Álava;16/3/2020;15,91
Araba/Álava;18/11/2019;31,92
Bizkaia;30/12/2020;21,60
Bizkaia;27/12/2020;14,19
Bizkaia;23/12/2020;25,45
Bizkaia;20/12/2020;16,14
Bizkaia;16/12/2020;27,36
Bizkaia;13/12/2020;15,56
Bizkaia;9/12/2020;24,75
Bizkaia;6/12/2020;11,20
Bizkaia;2/12/2020;26,32
Bizkaia;29/11/2020;13,41
Bizkaia;25/11/2020;25,74
Bizkaia;22/11/2020;13,05
Bizkaia;18/11/2020;27,58
Bizkaia;15/11/2020;11,35
Bizkaia;11/11/2020;23,62
Bizkaia;8/11/2020;12,11
Bizkaia;4/11/2020;27,04
Bizkaia;1/11/2020;13,52
Bizkaia;28/10/2020;27,64
Bizkaia;25/10/2020;16,14
Bizkaia;21/10/2020;28,75
Bizkaia;18/10/2020;17,64
Bizkaia;14/10/2020;27,68
Bizkaia;11/10/2020;15,39
Bizkaia;7/10/2020;28,46
Bizkaia;4/10/2020;14,46
Bizkaia;30/9/2020;22,29
Bizkaia;27/9/2020;11,76
Bizkaia;23/9/2020;28,88
Bizkaia;20/9/2020;16,60
Bizkaia;16/9/2020;29,00
Bizkaia;13/9/2020;19,25
Bizkaia;9/9/2020;28,47
Bizkaia;6/9/2020;15,42
Bizkaia;2/9/2020;26,03
Bizkaia;30/8/2020;13,00
Bizkaia;26/8/2020;22,59
Bizkaia;23/8/2020;11,52
Bizkaia;19/8/2020;23,03
Bizkaia;16/8/2020;15,38
Bizkaia;12/8/2020;22,03
Bizkaia;9/8/2020;15,98
Bizkaia;5/8/2020;24,26
Bizkaia;2/8/2020;14,08
Bizkaia;29/7/2020;25,75
Bizkaia;26/7/2020;17,40
Bizkaia;22/7/2020;26,63
Bizkaia;19/7/2020;19,38
Bizkaia;15/7/2020;27,53
Bizkaia;12/7/2020;16,33
Bizkaia;8/7/2020;27,81
Bizkaia;5/7/2020;20,25
Bizkaia;1/7/2020;27,58
Bizkaia;28/6/2020;18,43
Bizkaia;24/6/2020;27,50
Bizkaia;20/6/2020;23,36
Bizkaia;19/6/2020;26,18
Bizkaia;18/6/2020;25,04
Bizkaia;17/6/2020;24,45
Bizkaia;16/6/2020;24,71
Bizkaia;15/6/2020;23,64
Bizkaia;14/6/2020;18,21
Bizkaia;13/6/2020;19,54
Bizkaia;12/6/2020;23,00
Bizkaia;11/6/2020;24,62
Bizkaia;10/6/2020;24,65
Bizkaia;9/6/2020;21,95
Bizkaia;8/6/2020;21,71
Bizkaia;7/6/2020;14,70
Bizkaia;6/6/2020;18,99
Bizkaia;5/6/2020;23,12
Bizkaia;4/6/2020;23,09
Bizkaia;3/6/2020;23,37
Bizkaia;2/6/2020;23,96
Bizkaia;1/6/2020;21,90
Bizkaia;31/5/2020;17,29
Bizkaia;30/5/2020;21,28
Bizkaia;29/5/2020;23,94
Bizkaia;28/5/2020;24,18
Bizkaia;27/5/2020;23,65
Bizkaia;26/5/2020;22,72
Bizkaia;25/5/2020;20,95
Bizkaia;24/5/2020;13,23
Bizkaia;23/5/2020;14,10
Bizkaia;22/5/2020;20,81
Bizkaia;21/5/2020;20,95
Bizkaia;20/5/2020;20,70
Bizkaia;19/5/2020;20,65
Bizkaia;18/5/2020;18,95
Bizkaia;17/5/2020;10,82
Bizkaia;16/5/2020;12,84
Bizkaia;15/5/2020;18,28
Bizkaia;14/5/2020;19,08
Bizkaia;13/5/2020;19,31
Bizkaia;12/5/2020;19,01
Bizkaia;11/5/2020;17,40
Bizkaia;10/5/2020;8,93
Bizkaia;9/5/2020;8,41
Bizkaia;8/5/2020;17,60
Bizkaia;7/5/2020;17,31
Bizkaia;6/5/2020;17,89
Bizkaia;5/5/2020;18,16
Bizkaia;4/5/2020;16,93
Bizkaia;3/5/2020;9,95
Bizkaia;2/5/2020;9,86
Bizkaia;1/5/2020;9,03
Bizkaia;30/4/2020;15,25
Bizkaia;29/4/2020;15,05
Bizkaia;28/4/2020;14,69
Bizkaia;27/4/2020;13,92
Bizkaia;26/4/2020;7,75
Bizkaia;25/4/2020;9,45
Bizkaia;24/4/2020;14,43
Bizkaia;23/4/2020;14,45
Bizkaia;22/4/2020;14,88
Bizkaia;21/4/2020;14,63
Bizkaia;20/4/2020;13,94
Bizkaia;19/4/2020;7,53
Bizkaia;18/4/2020;9,65
Bizkaia;17/4/2020;14,25
Bizkaia;16/4/2020;15,01
Bizkaia;15/4/2020;14,26
Bizkaia;14/4/2020;14,02
Bizkaia;13/4/2020;8,43
Bizkaia;12/4/2020;7,85
Bizkaia;11/4/2020;9,22
Bizkaia;10/4/2020;8,17
Bizkaia;9/4/2020;8,87
Bizkaia;8/4/2020;12,42
Bizkaia;7/4/2020;12,40
Bizkaia;6/4/2020;11,61
Bizkaia;5/4/2020;7,78
Bizkaia;4/4/2020;9,03
Bizkaia;3/4/2020;12,20
Bizkaia;2/4/2020;11,55
Bizkaia;1/4/2020;11,39
Bizkaia;31/3/2020;11,44
Bizkaia;30/3/2020;11,82
Bizkaia;28/3/2020;9,65
Bizkaia;26/3/2020;14,72
Bizkaia;24/3/2020;14,93
Bizkaia;22/3/2020;7,83
Bizkaia;20/3/2020;13,77
Bizkaia;18/3/2020;16,61
Bizkaia;16/3/2020;17,93
Bizkaia;18/11/2019;33,93
Gipuzkoa;30/12/2020;14,77
Gipuzkoa;27/12/2020;10,57
Gipuzkoa;23/12/2020;17,83
Gipuzkoa;20/12/2020;11,77
Gipuzkoa;16/12/2020;19,15
Gipuzkoa;13/12/2020;10,74
Gipuzkoa;9/12/2020;17,08
Gipuzkoa;6/12/2020;7,21
Gipuzkoa;2/12/2020;18,16
Gipuzkoa;29/11/2020;9,59
Gipuzkoa;25/11/2020;17,81
Gipuzkoa;22/11/2020;9,11
Gipuzkoa;18/11/2020;19,16
Gipuzkoa;15/11/2020;7,81
Gipuzkoa;11/11/2020;16,73
Gipuzkoa;8/11/2020;8,28
Gipuzkoa;4/11/2020;18,80
Gipuzkoa;1/11/2020;9,72
Gipuzkoa;28/10/2020;18,71
Gipuzkoa;25/10/2020;11,88
Gipuzkoa;21/10/2020;20,77
Gipuzkoa;18/10/2020;13,77
Gipuzkoa;14/10/2020;19,65
Gipuzkoa;11/10/2020;12,21
Gipuzkoa;7/10/2020;20,16
Gipuzkoa;4/10/2020;10,52
Gipuzkoa;30/9/2020;18,72
Gipuzkoa;27/9/2020;9,23
Gipuzkoa;23/9/2020;21,12
Gipuzkoa;20/9/2020;13,61
Gipuzkoa;16/9/2020;21,98
Gipuzkoa;13/9/2020;16,43
Gipuzkoa;9/9/2020;21,71
Gipuzkoa;6/9/2020;13,41
Gipuzkoa;2/9/2020;19,92
Gipuzkoa;30/8/2020;11,88
Gipuzkoa;26/8/2020;19,51
Gipuzkoa;23/8/2020;10,49
Gipuzkoa;19/8/2020;19,74
Gipuzkoa;16/8/2020;14,56
Gipuzkoa;12/8/2020;18,65
Gipuzkoa;9/8/2020;16,09
Gipuzkoa;5/8/2020;20,54
Gipuzkoa;2/8/2020;13,52
Gipuzkoa;29/7/2020;21,23
Gipuzkoa;26/7/2020;16,76
Gipuzkoa;22/7/2020;21,43
Gipuzkoa;19/7/2020;17,50
Gipuzkoa;15/7/2020;21,53
Gipuzkoa;12/7/2020;13,91
Gipuzkoa;8/7/2020;22,55
Gipuzkoa;5/7/2020;18,01
Gipuzkoa;1/7/2020;21,75
Gipuzkoa;28/6/2020;15,23
Gipuzkoa;24/6/2020;22,56
Gipuzkoa;20/6/2020;18,47
Gipuzkoa;19/6/2020;20,74
Gipuzkoa;18/6/2020;20,19
Gipuzkoa;17/6/2020;19,58
Gipuzkoa;16/6/2020;20,42
Gipuzkoa;15/6/2020;19,15
Gipuzkoa;14/6/2020;15,49
Gipuzkoa;13/6/2020;15,89
Gipuzkoa;12/6/2020;19,01
Gipuzkoa;11/6/2020;19,65
Gipuzkoa;10/6/2020;19,63
Gipuzkoa;9/6/2020;16,70
Gipuzkoa;8/6/2020;17,18
Gipuzkoa;7/6/2020;11,15
Gipuzkoa;6/6/2020;15,28
Gipuzkoa;5/6/2020;18,79
Gipuzkoa;4/6/2020;18,32
Gipuzkoa;3/6/2020;18,74
Gipuzkoa;2/6/2020;19,29
Gipuzkoa;1/6/2020;17,70
Gipuzkoa;31/5/2020;14,82
Gipuzkoa;30/5/2020;17,21
Gipuzkoa;29/5/2020;19,27
Gipuzkoa;28/5/2020;19,58
Gipuzkoa;27/5/2020;19,00
Gipuzkoa;26/5/2020;18,01
Gipuzkoa;25/5/2020;16,62
Gipuzkoa;24/5/2020;10,19
Gipuzkoa;23/5/2020;10,90
Gipuzkoa;22/5/2020;17,02
Gipuzkoa;21/5/2020;17,01
Gipuzkoa;20/5/2020;16,67
Gipuzkoa;19/5/2020;16,78
Gipuzkoa;18/5/2020;15,09
Gipuzkoa;17/5/2020;7,86
Gipuzkoa;16/5/2020;10,00
Gipuzkoa;15/5/2020;14,62
Gipuzkoa;14/5/2020;15,09
Gipuzkoa;13/5/2020;15,04
Gipuzkoa;12/5/2020;14,84
Gipuzkoa;11/5/2020;13,61
Gipuzkoa;10/5/2020;5,87
Gipuzkoa;9/5/2020;6,54
Gipuzkoa;8/5/2020;14,01
Gipuzkoa;7/5/2020;13,60
Gipuzkoa;6/5/2020;14,25
Gipuzkoa;5/5/2020;14,09
Gipuzkoa;4/5/2020;13,34
Gipuzkoa;3/5/2020;6,69
Gipuzkoa;2/5/2020;6,91
Gipuzkoa;1/5/2020;6,20
Gipuzkoa;30/4/2020;12,25
Gipuzkoa;29/4/2020;12,03
Gipuzkoa;28/4/2020;11,88
Gipuzkoa;27/4/2020;11,01
Gipuzkoa;26/4/2020;4,92
Gipuzkoa;25/4/2020;6,91
Gipuzkoa;24/4/2020;11,49
Gipuzkoa;23/4/2020;11,47
Gipuzkoa;22/4/2020;11,78
Gipuzkoa;21/4/2020;11,32
Gipuzkoa;20/4/2020;10,76
Gipuzkoa;19/4/2020;4,80
Gipuzkoa;18/4/2020;6,80
Gipuzkoa;17/4/2020;11,04
Gipuzkoa;16/4/2020;11,94
Gipuzkoa;15/4/2020;11,14
Gipuzkoa;14/4/2020;10,76
Gipuzkoa;13/4/2020;5,49
Gipuzkoa;12/4/2020;4,80
Gipuzkoa;11/4/2020;6,10
Gipuzkoa;10/4/2020;5,13
Gipuzkoa;9/4/2020;5,82
Gipuzkoa;8/4/2020;9,14
Gipuzkoa;7/4/2020;9,16
Gipuzkoa;6/4/2020;8,41
Gipuzkoa;5/4/2020;4,71
Gipuzkoa;4/4/2020;5,99
Gipuzkoa;3/4/2020;8,79
Gipuzkoa;2/4/2020;8,27
Gipuzkoa;1/4/2020;7,97
Gipuzkoa;31/3/2020;7,93
Gipuzkoa;30/3/2020;8,35
Gipuzkoa;28/3/2020;6,51
Gipuzkoa;26/3/2020;11,26
Gipuzkoa;24/3/2020;11,39
Gipuzkoa;22/3/2020;4,82
Gipuzkoa;20/3/2020;9,94
Gipuzkoa;18/3/2020;12,87
Gipuzkoa;16/3/2020;14,09
Gipuzkoa;18/11/2019;31,31
Rioja, La;30/12/2020;16,61
Rioja, La;27/12/2020;11,05
Rioja, La;23/12/2020;18,73
Rioja, La;20/12/2020;11,99
Rioja, La;16/12/2020;19,81
Rioja, La;13/12/2020;11,61
Rioja, La;9/12/2020;18,80
Rioja, La;6/12/2020;11,14
Rioja, La;2/12/2020;19,88
Rioja, La;29/11/2020;12,53
Rioja, La;25/11/2020;18,44
Rioja, La;22/11/2020;9,95
Rioja, La;18/11/2020;19,51
Rioja, La;15/11/2020;8,31
Rioja, La;11/11/2020;16,68
Rioja, La;8/11/2020;8,53
Rioja, La;4/11/2020;19,72
Rioja, La;1/11/2020;9,67
Rioja, La;28/10/2020;20,78
Rioja, La;25/10/2020;11,85
Rioja, La;21/10/2020;21,02
Rioja, La;18/10/2020;13,62
Rioja, La;14/10/2020;20,27
Rioja, La;11/10/2020;13,98
Rioja, La;7/10/2020;21,10
Rioja, La;4/10/2020;11,33
Rioja, La;30/9/2020;19,22
Rioja, La;27/9/2020;10,68
Rioja, La;23/9/2020;19,33
Rioja, La;20/9/2020;12,68
Rioja, La;16/9/2020;21,25
Rioja, La;13/9/2020;14,37
Rioja, La;9/9/2020;21,14
Rioja, La;6/9/2020;13,58
Rioja, La;2/9/2020;19,35
Rioja, La;30/8/2020;13,36
Rioja, La;26/8/2020;19,01
Rioja, La;23/8/2020;11,93
Rioja, La;19/8/2020;18,98
Rioja, La;16/8/2020;14,20
Rioja, La;12/8/2020;18,39
Rioja, La;9/8/2020;14,66
Rioja, La;5/8/2020;19,06
Rioja, La;2/8/2020;14,46
Rioja, La;29/7/2020;20,29
Rioja, La;26/7/2020;13,95
Rioja, La;22/7/2020;19,86
Rioja, La;19/7/2020;15,49
Rioja, La;15/7/2020;20,75
Rioja, La;12/7/2020;14,17
Rioja, La;8/7/2020;20,87
Rioja, La;5/7/2020;15,93
Rioja, La;1/7/2020;21,37
Rioja, La;28/6/2020;15,70
Rioja, La;24/6/2020;20,48
Rioja, La;20/6/2020;17,08
Rioja, La;19/6/2020;19,95
Rioja, La;18/6/2020;19,71
Rioja, La;17/6/2020;18,92
Rioja, La;16/6/2020;19,35
Rioja, La;15/6/2020;18,28
Rioja, La;14/6/2020;14,09
Rioja, La;13/6/2020;15,18
Rioja, La;12/6/2020;16,98
Rioja, La;11/6/2020;16,84
Rioja, La;10/6/2020;18,50
Rioja, La;9/6/2020;14,29
Rioja, La;8/6/2020;16,71
Rioja, La;7/6/2020;10,71
Rioja, La;6/6/2020;15,87
Rioja, La;5/6/2020;18,83
Rioja, La;4/6/2020;17,80
Rioja, La;3/6/2020;18,39
Rioja, La;2/6/2020;18,64
Rioja, La;1/6/2020;17,40
Rioja, La;31/5/2020;12,56
Rioja, La;30/5/2020;16,25
Rioja, La;29/5/2020;18,91
Rioja, La;28/5/2020;18,78
Rioja, La;27/5/2020;18,60
Rioja, La;26/5/2020;17,51
Rioja, La;25/5/2020;17,47
Rioja, La;24/5/2020;11,43
Rioja, La;23/5/2020;13,30
Rioja, La;22/5/2020;17,16
Rioja, La;21/5/2020;17,08
Rioja, La;20/5/2020;16,97
Rioja, La;19/5/2020;16,90
Rioja, La;18/5/2020;16,17
Rioja, La;17/5/2020;10,27
Rioja, La;16/5/2020;10,85
Rioja, La;15/5/2020;15,19
Rioja, La;14/5/2020;16,15
Rioja, La;13/5/2020;15,76
Rioja, La;12/5/2020;16,74
Rioja, La;11/5/2020;15,13
Rioja, La;10/5/2020;6,56
Rioja, La;9/5/2020;7,70
Rioja, La;8/5/2020;14,16
Rioja, La;7/5/2020;14,19
Rioja, La;6/5/2020;14,98
Rioja, La;5/5/2020;14,46
Rioja, La;4/5/2020;13,90
Rioja, La;3/5/2020;6,92
Rioja, La;2/5/2020;7,33
Rioja, La;1/5/2020;6,94
Rioja, La;30/4/2020;12,61
Rioja, La;29/4/2020;12,23
Rioja, La;28/4/2020;11,82
Rioja, La;27/4/2020;11,36
Rioja, La;26/4/2020;5,20
Rioja, La;25/4/2020;7,08
Rioja, La;24/4/2020;11,66
Rioja, La;23/4/2020;11,52
Rioja, La;22/4/2020;11,77
Rioja, La;21/4/2020;11,67
Rioja, La;20/4/2020;11,38
Rioja, La;19/4/2020;4,86
Rioja, La;18/4/2020;7,25
Rioja, La;17/4/2020;11,76
Rioja, La;16/4/2020;12,07
Rioja, La;15/4/2020;11,54
Rioja, La;14/4/2020;11,45
Rioja, La;13/4/2020;6,20
Rioja, La;12/4/2020;4,74
Rioja, La;11/4/2020;5,87
Rioja, La;10/4/2020;5,47
Rioja, La;9/4/2020;6,48
Rioja, La;8/4/2020;9,72
Rioja, La;7/4/2020;9,55
Rioja, La;6/4/2020;9,26
Rioja, La;5/4/2020;4,82
Rioja, La;4/4/2020;6,46
Rioja, La;3/4/2020;9,66
Rioja, La;2/4/2020;8,98
Rioja, La;1/4/2020;8,69
Rioja, La;31/3/2020;8,97
Rioja, La;30/3/2020;9,57
Rioja, La;28/3/2020;6,87
Rioja, La;26/3/2020;11,46
Rioja, La;24/3/2020;11,71
Rioja, La;22/3/2020;4,99
Rioja, La;20/3/2020;11,00
Rioja, La;18/3/2020;11,82
Rioja, La;16/3/2020;12,11
Rioja, La;18/11/2019;28,00
Ceuta;30/12/2020;15,50
Ceuta;27/12/2020;11,14
Ceuta;23/12/2020;16,32
Ceuta;20/12/2020;11,67
Ceuta;16/12/2020;16,74
Ceuta;13/12/2020;11,40
Ceuta;9/12/2020;15,52
Ceuta;6/12/2020;10,51
Ceuta;2/12/2020;16,97
Ceuta;29/11/2020;11,14
Ceuta;25/11/2020;18,34
Ceuta;22/11/2020;11,51
Ceuta;18/11/2020;16,64
Ceuta;15/11/2020;11,38
Ceuta;11/11/2020;16,38
Ceuta;8/11/2020;11,60
Ceuta;4/11/2020;16,71
Ceuta;1/11/2020;11,18
Ceuta;28/10/2020;17,11
Ceuta;25/10/2020;12,37
Ceuta;21/10/2020;16,94
Ceuta;18/10/2020;11,91
Ceuta;14/10/2020;17,44
Ceuta;11/10/2020;11,93
Ceuta;7/10/2020;18,02
Ceuta;4/10/2020;12,27
Ceuta;30/9/2020;17,86
Ceuta;27/9/2020;12,20
Ceuta;23/9/2020;17,28
Ceuta;20/9/2020;12,04
Ceuta;16/9/2020;17,37
Ceuta;13/9/2020;11,69
Ceuta;9/9/2020;17,31
Ceuta;6/9/2020;12,30
Ceuta;2/9/2020;14,43
Ceuta;30/8/2020;12,95
Ceuta;26/8/2020;16,92
Ceuta;23/8/2020;13,27
Ceuta;19/8/2020;16,60
Ceuta;16/8/2020;12,61
Ceuta;12/8/2020;16,69
Ceuta;9/8/2020;13,33
Ceuta;5/8/2020;14,66
Ceuta;2/8/2020;14,28
Ceuta;29/7/2020;17,79
Ceuta;26/7/2020;13,41
Ceuta;22/7/2020;17,70
Ceuta;19/7/2020;13,53
Ceuta;15/7/2020;17,85
Ceuta;12/7/2020;12,00
Ceuta;8/7/2020;18,10
Ceuta;5/7/2020;13,23
Ceuta;1/7/2020;16,30
Ceuta;28/6/2020;13,59
Ceuta;24/6/2020;17,06
Ceuta;20/6/2020;13,99
Ceuta;19/6/2020;15,32
Ceuta;18/6/2020;14,83
Ceuta;17/6/2020;14,82
Ceuta;16/6/2020;13,69
Ceuta;15/6/2020;12,78
Ceuta;14/6/2020;9,94
Ceuta;13/6/2020;11,33
Ceuta;12/6/2020;11,26
Ceuta;11/6/2020;11,78
Ceuta;10/6/2020;16,00
Ceuta;9/6/2020;14,43
Ceuta;8/6/2020;13,77
Ceuta;7/6/2020;10,03
Ceuta;6/6/2020;13,40
Ceuta;5/6/2020;15,09
Ceuta;4/6/2020;15,04
